flow_total_bytes,flow_duration_sec,flow_bytes_per_sec,ip_ttl_mean,pkt_size_mean,pkt_size_std,pkt_size_max,pkt_size_median,pkt_size_entropy,pkt_size_skewness,pkt_size_kurtosis,pkt_size_coeff_variation,pkt_size_iqr,ipt_mean,ipt_std,ipt_min,ipt_max,ipt_median,ipt_percentile_90,ipt_percentile_99,ipt_entropy,ipt_skewness,ipt_coeff_variation,ipt_iqr,ipt_autocorr_lag1,ipt_autocorr_lag2,ipt_autocorr_lag3,id_entropy,seq_entropy,payload_len_mean,payload_len_std,payload_len_entropy,label_binary,label_technique,label_protocol
2400.0,39.421895027160645,60.879873946862865,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0108178212092473,0.007111969582960212,0.9857704639434814,1.0364775657653809,1.0112113952636719,1.0143375396728516,1.0318814754486083,3.6635616461296445,0.027591765858941242,0.007035856940523784,0.004545331001281738,-0.40786916800975853,-0.041758823218115214,0.2197919170989068,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.430381774902344,60.86677054513363,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0110354301257012,0.008665537406634763,0.9831514358520508,1.0417389869689941,1.0114595890045166,1.0166412353515626,1.035371685028076,3.6635616461296445,0.18223683387691372,0.008570953250923545,0.005857586860656738,-0.466940888674933,0.09148520290181575,-0.06311609352728262,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.432241916656494,60.86389926985665,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0110831260681152,0.01143672524955165,0.9788708686828613,1.0417389869689941,1.0114264488220215,1.0196900367736816,1.040617914199829,3.6635616461296445,-0.03556232420175015,0.011311360020443239,0.0058803558349609375,-0.50748576032451,0.09752134932088398,-0.1893375487388987,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.44517517089844,60.843943260534786,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0114147479717548,0.009453461653485576,0.9788708686828613,1.0387887954711914,1.0114660263061523,1.0193381786346436,1.0361920452117919,3.6635616461296445,-0.16194352300404527,0.009346770622480164,0.005178213119506836,-0.5109092345568055,0.020514221346630238,-0.1283908423365156,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.43258762359619,60.86336567382295,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0110919903486202,0.005868866395883552,0.998755931854248,1.028557538986206,1.0108094215393066,1.0188223361968993,1.0265306568145751,3.6635616461296445,0.5402849803909133,0.00580448312508142,0.00459444522857666,-0.3362992231980681,0.0682221630575943,-0.09849418171038804,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.4301393032074,60.867144839246734,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0110292129027538,0.005282784822652688,0.9950168132781982,1.0236482620239258,1.01106858253479,1.015565538406372,1.0230426073074341,3.6635616461296445,-0.4772680057827973,0.005225155470518352,0.0035550594329833984,-0.41428876558332145,0.021609409097536756,-0.051873504409910606,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.4144184589386,60.89142232303357,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.010626114331759,0.004835595864991613,0.9950168132781982,1.0236482620239258,1.0110583305358887,1.0146560668945312,1.0230389833450317,3.6635616461296445,-0.10661741631602648,0.004784752537479185,0.004225969314575195,-0.36302435367311786,-0.12502363179001177,0.09939498004317603,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.40558314323425,60.905075082287375,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0103995677752373,0.0035744220262508186,1.0022380352020264,1.0220448970794678,1.010335922241211,1.0135029315948487,1.0207940864562988,3.6635616461296445,0.7703267360735861,0.003537632180624553,0.003877878189086914,-0.3337629132634588,-0.12398091059009626,0.11784542824257087,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.543105602264404,60.69326026488334,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0139257846734462,0.041808742690526195,0.8525445461273193,1.2068042755126953,1.0109500885009766,1.016313076019287,1.1586107397079464,3.6635616461296445,1.1431062057988097,0.04123451964878424,0.00416874885559082,-0.632518386419362,0.2541601773218371,-0.07290049984022444,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.41814589500427,60.885664343339094,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0107216896154942,0.07279258213261523,0.7053060531616211,1.2221705913543701,1.009972333908081,1.0178062438964843,1.2163313913345337,3.6635616461296445,-1.0052146244791194,0.07202040173918449,0.004112362861633301,-0.443253747665475,-0.19526056348700602,0.4408731857374706,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
