fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,fwd_header_len,flow_duration,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_mean,fwd_iat_max,fwd_iat_min,fwd_iat_std,src_port,dst_port,tot_fwd_pkts,totlen_fwd_pkts,flow_byts_s,flow_pkts_s,fwd_pkts_s,subflow_fwd_pkts,subflow_fwd_byts,label_binary,label_protocol,label_technique
1399,73,459.25,553.749661399445,1399,69,932.0384615384615,601.7594383120494,160,0.249854,0.00999416,0.095282,0.0,0.0234889111721765,0.249854,0.0356934285714285,0.166875,0.0,0.0559054417051229,39189,443,8,3674,96988.64136655808,104.06077149055048,32.01869892016938,8,3674,0,UDP,0
100,100,100.0,0.0,153,100,117.66666666666669,24.98443960192468,40,0.058561,0.0292805,0.058561,0.0,0.0292805,0.0,0.0,0.0,0.0,0.0,59552,53,2,200,6027.902528986868,51.22863339082324,34.152422260548825,2,200,0,UDP,0
89,89,89.0,0.0,105,89,94.33333333333331,7.542472332656507,40,0.041479,0.0207395,0.041479,0.0,0.0207395,0.0,0.0,0.0,0.0,0.0,58308,53,2,178,6822.729574001301,72.32575520142723,48.217170134284814,2,178,0,UDP,0
1399,74,489.5,536.893844256013,1399,69,524.7333333333333,548.5701980806306,160,0.835123,0.0596516428571428,0.402189,0.0,0.1016732527845992,0.7618440000000001,0.1088348571428571,0.402189,0.0,0.1324183749608237,49568,443,8,3916,9424.958958141497,17.96142604143342,9.579427222097824,8,3916,0,UDP,0
1399,71,294.910843373494,460.020313069584,1399,66,1322.5467050962925,303.9259210595484,8300,80.57694,0.0105577751572327,8.192811,0.0,0.2409675350415814,80.57694,0.1946302898550724,8.200751,0.0,1.0192646789626645,55529,443,415,122388,125283.97082341426,94.72933571317056,5.150356913528858,415,122388,0,UDP,0
1399,71,154.3410740203193,293.62993911233497,1399,68,1264.968503937008,396.2957828049472,13780,64.515794,0.0092376566437571,7.058657,0.0,0.2090642291496856,64.515794,0.0937729563953488,7.058657,0.0,0.6609397480591981,35624,443,689,106341,136955.68871089147,108.2680622360472,10.679555458931498,689,106341,0,UDP,0
89,89,89.0,0.0,117,89,97.8,11.42628548566856,60,0.057242,0.0143105,0.05706,0.0,0.0246815471709129,0.000182,9.1e-05,0.000182,0.0,9.1e-05,38766,53,3,267,8542.678452884245,87.34845043848922,52.40907026309353,3,267,0,UDP,0
1399,73,633.4285714285714,623.8394612954424,1399,66,542.625,577.5738994925238,140,0.808851,0.0539234,0.268787,0.0,0.0697461031702847,0.741032,0.1235053333333333,0.268787,0.0,0.0884930815556912,45469,443,7,4434,10733.74453391292,19.78114634215696,8.65425152469367,7,4434,0,UDP,0
71,71,71.0,0.0,215,71,122.2,63.51818637209347,60,0.596228,0.149057,0.59544,0.0,0.2577195452298874,0.000787,0.0003935,0.000787,0.0,0.0003935,60313,53,3,213,1024.775756925203,8.386053657325721,5.031632194395433,3,213,0,UDP,0
1399,77,793.875,614.3601218951309,1399,69,916.0,581.3811961511099,160,1.488256,0.0744128,0.294279,0.0,0.1125169307800386,1.193977,0.1705681428571428,0.276812,0.0,0.1059483362296772,39828,443,8,6351,12925.19566526189,14.110475617098134,5.375419282704051,8,6351,0,UDP,0
87,87,87.0,0.0,115,87,95.8,11.42628548566856,60,0.497673,0.12441825,0.261339,0.0,0.1246798494793264,0.00011,5.5e-05,0.00011,0.0,5.5e-05,33646,53,3,261,962.4793790300056,10.046757609916552,6.028054565949931,3,261,0,UDP,0
87,87,87.0,0.0,103,87,92.33333333333331,7.542472332656507,40,0.159647,0.0798235,0.159647,0.0,0.0798235,0.0,0.0,0.0,0.0,0.0,51535,53,2,174,1735.0780158725186,18.79145865565905,12.527639103772698,2,174,0,UDP,0
77,77,77.0,0.0,105,77,85.8,11.42628548566856,60,0.378367,0.09459175,0.236176,0.0,0.1002027795382318,0.000157,7.85e-05,0.000157,0.0,7.85e-05,36043,53,3,231,1133.8198098671396,13.21468309868461,7.928809859210766,3,231,0,UDP,0
1399,73,363.54545454545456,495.1663381928732,1399,66,389.1304347826087,485.7173363313837,220,0.531189,0.0241449545454545,0.095798,0.0,0.0323277456620291,0.531189,0.0531188999999999,0.170637,0.0,0.0508969445103534,43706,443,11,3999,16848.99348442833,43.2990894013242,20.7082601484594,11,3999,0,UDP,0
1399,73,529.0,615.8546906535664,1399,69,614.7692307692307,591.3532269745845,120,0.234382,0.0195318333333333,0.083904,0.0,0.0287574918697526,0.225274,0.0450548,0.164336,0.0,0.0607924637678059,58971,443,6,3174,34098.18160097618,55.46501011169799,25.599235436168307,6,3174,0,UDP,0
1399,71,139.13194444444446,271.88841592768085,1399,68,1202.134356522833,468.5593142665501,23040,90.621935,0.0114018530447911,11.548995,-1e-06,0.2455913676836402,90.620151,0.0787316689834926,11.548995,0.0,0.6419900780860145,48827,443,1152,160280,105446.50144581444,87.71607006625935,12.712154071748746,1152,160280,0,UDP,0
70,70,70.0,0.0,121,70,87.0,24.04163056034261,40,0.14567,0.072835,0.14567,0.0,0.072835,0.0,0.0,0.0,0.0,0.0,40714,53,2,140,1791.7210132491248,20.594494405162354,13.729662936774902,2,140,0,UDP,0
74,74,74.0,0.0,102,74,82.8,11.42628548566856,60,0.076195,0.01904875,0.07231,0.0,0.0307835371860918,0.000263,0.0001315,0.000263,0.0,0.0001315,53413,53,3,222,5433.427390248704,65.62110374696502,39.37266224817901,3,222,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.036898,0.018449,0.036898,0.0,0.018449,0.0,0.0,0.0,0.0,0.0,50119,123,2,180,7317.469781559976,81.30521979511084,54.20347986340723,2,180,0,UDP,0
1399,73,625.3333333333334,587.3052206665817,1399,66,463.1875,534.7110456533977,300,21.049798,0.6790257419354838,20.073784,0.0,3.5412156241916555,20.951292,1.4965208571428568,20.143283,0.0,5.1719738197561735,49097,443,15,9380,704.1397736928402,1.520204611939744,0.7125959118467551,15,9380,0,UDP,0
77,77,77.0,0.0,105,77,85.8,11.42628548566856,60,0.173835,0.04345875,0.147073,0.0,0.06079024857399,0.000192,9.6e-05,0.000192,0.0,9.6e-05,57417,53,3,231,2467.8574510311505,28.762907354675413,17.25774441280525,3,231,0,UDP,0
77,77,77.0,0.0,93,77,82.33333333333333,7.542472332656507,40,0.086291,0.0431455,0.086291,0.0,0.0431455,0.0,0.0,0.0,0.0,0.0,48384,53,2,154,2862.407435306115,34.766082210195734,23.17738814013049,2,154,0,UDP,0
1399,73,647.6666666666666,583.7424279784897,1399,67,547.6666666666666,556.4786508832921,120,0.395493,0.0282494999999999,0.093899,0.0,0.0394353338929696,0.301594,0.0603187999999999,0.180364,0.0,0.0672870560075264,40406,443,6,3886,20771.543364863603,37.92734637528351,15.170938550113403,6,3886,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.092655,0.0463275,0.092655,0.0,0.0463275,0.0,0.0,0.0,0.0,0.0,55288,123,2,180,2914.0359397765906,32.37817710862878,21.58545140575252,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.033097,0.0165485,0.033097,0.0,0.0165485,0.0,0.0,0.0,0.0,0.0,60644,123,2,180,8157.83907907061,90.6426564341179,60.428437622745264,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.025915,0.0129575,0.025915,0.0,0.0129575,0.0,0.0,0.0,0.0,0.0,53765,123,2,180,10418.676442214934,115.76307158016591,77.17538105344396,2,180,0,UDP,0
85,85,85.0,0.0,113,85,93.8,11.42628548566856,60,0.152271,0.03806775,0.086501,0.0,0.0386873451814349,0.000188,9.4e-05,0.000188,0.0,9.4e-05,34008,53,3,255,3080.0349377097414,32.83619336577549,19.70171601946529,3,255,0,UDP,0
100,100,100.0,0.0,165,100,123.6,29.15201536772372,60,0.05934,0.014835,0.059247,0.0,0.0256413082642052,9.3e-05,4.65e-05,9.3e-05,0.0,4.65e-05,43654,53,3,300,10414.560161779576,84.26019548365353,50.55611729019211,3,300,0,UDP,0
71,71,71.0,0.0,215,71,122.2,63.51818637209347,60,0.155042,0.0387605,0.104327,0.0,0.0431193459047096,9.4e-05,4.7e-05,9.4e-05,0.0,4.7e-05,38161,53,3,213,3940.86763586641,32.24932598908683,19.349595593452094,3,213,0,UDP,0
1399,74,585.1666666666666,585.8965826453979,1399,69,573.6153846153846,572.0987728680772,120,0.682603,0.0568835833333333,0.284142,0.0,0.0760056642203486,0.593171,0.1186342,0.284142,0.0,0.1020088457231038,38076,443,6,3511,10924.35866821564,19.044744895642125,8.789882259527134,6,3511,0,UDP,0
89,89,89.0,0.0,117,89,97.8,11.42628548566856,60,0.185288,0.046322,0.11815,0.0,0.0496458699389989,0.000188,9.4e-05,0.000188,0.0,9.4e-05,34569,53,3,267,2639.134752385476,26.98501791805189,16.191010750831136,3,267,0,UDP,0
73,73,73.0,0.0,217,73,124.2,63.51818637209347,60,0.070541,0.01763525,0.054529,0.0,0.0222644721515579,9.3e-05,4.65e-05,9.3e-05,0.0,4.65e-05,37205,53,3,219,8803.390935767851,70.88076437816305,42.52845862689783,3,219,0,UDP,0
1399,74,550.625,596.837904606435,1399,66,509.2352941176471,562.7155304113171,160,0.541826,0.0338641249999999,0.121572,0.0,0.0380943620498411,0.541826,0.0774037142857142,0.17119,0.0,0.0553669448180933,60016,443,8,4405,15977.454016603117,31.375386194091828,14.764887620749096,8,4405,0,UDP,0
1399,74,695.6,587.2865058895871,1399,69,810.25,605.1169824918154,100,0.271647,0.0181098,0.082676,0.0,0.0261992000977129,0.255795,0.06394875,0.178558,0.0,0.071348923353387,60758,443,5,3478,47723.700243330495,58.89996944564084,18.406240451762763,5,3478,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.030752,0.015376,0.030752,0.0,0.015376,0.0,0.0,0.0,0.0,0.0,49738,123,2,180,8779.916753381893,97.55463059313216,65.03642039542143,2,180,0,UDP,0
74,74,74.0,0.0,102,74,82.8,11.42628548566856,60,0.063537,0.01588425,0.062581,0.0,0.0269620488128684,0.000156,7.8e-05,0.000156,0.0,7.8e-05,50444,53,3,222,6515.888379999056,78.69430410626879,47.21658246376128,3,222,0,UDP,0
1399,92,517.25,550.8345373158803,1399,69,559.2857142857143,570.303606933739,160,0.248119,0.0190860769230769,0.088975,0.0,0.0264155956657936,0.248119,0.0354455714285714,0.125724,0.0,0.0410648143056702,50474,443,8,4138,31557.43816475159,56.42453822560948,32.24259327177685,8,4138,0,UDP,0
77,77,77.0,0.0,105,77,85.8,11.42628548566856,60,0.16455,0.0411375,0.103501,0.0,0.0437649434165063,7.2e-05,3.6e-05,7.2e-05,0.0,3.6e-05,45685,53,3,231,2607.110300820419,30.38590094196293,18.23154056517776,3,231,0,UDP,0
1399,74,534.6,585.696371851491,1399,68,332.132530120482,484.80903633582943,1800,105.947255,0.6421045757575758,29.772689,0.0,3.210130645537317,105.893485,1.1898144382022473,29.772689,0.0,4.303438193265316,60709,443,90,48114,520.3910190971914,1.566817375306231,0.8494792998648243,90,48114,0,UDP,0
1399,74,534.6,585.696371851491,1399,68,332.132530120482,484.80903633582943,1800,105.947255,0.6421045757575758,29.772689,0.0,3.210130645537317,105.893485,1.1898144382022473,29.772689,0.0,4.303438193265316,60709,443,90,48114,520.3910190971914,1.566817375306231,0.8494792998648243,90,48114,0,UDP,0
1399,124,764.8,531.8452406480667,1399,69,816.4444444444445,546.7550967320461,100,0.195558,0.02444475,0.066159,0.0,0.0253330733960074,0.195558,0.0488895,0.108746,0.0,0.0484743708030336,36057,443,5,3824,37574.53031837102,46.02215199582732,25.567862219904068,5,3824,0,UDP,0
71,71,71.0,0.0,215,71,122.2,63.51818637209347,60,0.056854,0.0142135,0.056757,0.0,0.0245625330992143,9.7e-05,4.85e-05,9.7e-05,0.0,4.85e-05,35766,53,3,213,10746.82520139304,87.9445597495339,52.766735849720334,3,213,0,UDP,0
1399,73,186.73529411764707,332.19318518557395,1399,69,1285.0825242718447,360.10147974427485,680,0.458786,0.0011162676399026,0.093496,0.0,0.0060595346280802,0.4587859999999999,0.013902606060606,0.161547,0.0,0.0270540445986887,47688,443,34,6349,1154032.5990766936,898.0221715571093,74.10862580811097,34,6349,0,UDP,0
1399,124,909.0,472.8251262359056,1399,69,896.5555555555555,512.6974657222568,100,0.161804,0.0202255,0.070623,0.0,0.0277297785286864,0.161804,0.040451,0.097305,0.0,0.0416235841861317,42263,443,5,4545,49868.97728115498,55.62285233986799,30.90158463326,5,4545,0,UDP,0
324,324,324.0,0.0,342,324,330.0,8.48528137423857,40,0.000526,0.000263,0.000526,0.0,0.000263,0.0,0.0,0.0,0.0,0.0,68,67,2,648,1882129.27756654,5703.42205323194,3802.2813688212927,2,648,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.046656,0.023328,0.046656,0.0,0.023328,0.0,0.0,0.0,0.0,0.0,48048,123,2,180,5787.0370370370365,64.30041152263374,42.86694101508916,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.092632,0.046316,0.092632,0.0,0.046316,0.0,0.0,0.0,0.0,0.0,60329,123,2,180,2914.7594783660074,32.38621642628897,21.590810950859314,2,180,0,UDP,0
87,87,87.0,0.0,103,87,92.33333333333331,7.542472332656507,40,0.076641,0.0383205,0.076641,0.0,0.0383205,0.0,0.0,0.0,0.0,0.0,59736,53,2,174,3614.253467465194,39.143539358828825,26.095692905885883,2,174,0,UDP,0
1399,69,1390.4015544041451,102.00167324477616,1399,69,1273.7963615023475,385.4221515946028,30880,19.406879,0.0113957011156782,8.475215,0.0,0.2707281013457598,19.405098,0.0125762138690861,8.482621,0.0,0.2847890911900781,443,48827,1544,2146780,111844.31046331562,87.80391736352867,79.55941808056824,1544,2146780,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.026481,0.0132405,0.026481,0.0,0.0132405,0.0,0.0,0.0,0.0,0.0,56216,123,2,180,10195.989577432876,113.28877308258753,75.52584872172501,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.037017,0.0185085,0.037017,0.0,0.0185085,0.0,0.0,0.0,0.0,0.0,52737,123,2,180,7293.946024799417,81.04384471999352,54.02922981332901,2,180,0,UDP,0
1399,73,379.3511111111111,523.1105566692049,1399,66,1346.2469517151685,252.91410358965945,4500,96.096562,0.0156254565853658,19.925552,-4e-06,0.3817420047351526,96.090592,0.4289758571428571,19.925552,0.0,1.9577627582138144,33968,443,225,85354,86171.29299589302,64.00853341662733,2.341394898185848,225,85354,0,UDP,0
1399,71,538.6375,587.6534674112088,1399,68,562.6026365348399,610.1493089417445,4800,88.706738,0.1673712037735849,21.744447,0.0,1.3587005302197712,88.276216,0.3693565523012552,21.744447,0.0,2.0061317088822626,60709,443,240,129273,3367.748682180152,5.986016530108457,2.7055441943993026,240,129273,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.026909,0.0134545,0.026909,0.0,0.0134545,0.0,0.0,0.0,0.0,0.0,38497,123,2,180,10033.817681816494,111.48686313129436,74.32457542086291,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.189902,0.094951,0.189902,0.0,0.094951,0.0,0.0,0.0,0.0,0.0,60212,123,2,180,1421.7859738180746,15.79762193131194,10.53174795420796,2,180,0,UDP,0
71,71,71.0,0.0,199,71,119.0,59.00508452667448,60,0.142468,0.0356169999999999,0.086146,0.0,0.0371162661511095,7.6e-05,3.8e-05,7.6e-05,0.0,3.8e-05,35551,53,3,213,4176.376449448297,35.095600415531905,21.057360249319142,3,213,0,UDP,0
71,71,71.0,0.0,215,71,119.0,67.88225099390856,40,0.045749,0.0228745,0.045749,0.0,0.0228745,0.0,0.0,0.0,0.0,0.0,37768,53,2,142,7803.449255721437,65.57520382959191,43.71680255306127,2,142,0,UDP,0
1399,73,179.38297872340425,280.9687309922272,1399,69,1238.008908685969,416.7291396904987,940,44.889579,0.100199953125,28.590961,0.0,1.4990035762537823,44.825064,0.9744579130434784,28.654803,0.0,4.59539685847738,35151,443,47,8431,12382.963092614436,10.0023214742112,1.047013606431907,47,8431,0,UDP,0
72,72,72.0,0.0,100,72,80.8,11.42628548566856,60,0.147187,0.03679675,0.088504,0.0,0.0382418341700224,9.3e-05,4.65e-05,9.3e-05,0.0,4.65e-05,37920,53,3,216,2744.807625673463,33.970391406849785,20.38223484410987,3,216,0,UDP,0
72,72,72.0,0.0,88,72,77.33333333333333,7.542472332656507,40,0.1609,0.08045,0.1609,0.0,0.08045,0.0,0.0,0.0,0.0,0.0,46454,53,2,144,1441.88937228092,18.64512119328776,12.430080795525171,2,144,0,UDP,0
1399,73,350.90909090909093,502.1972547163396,1399,69,945.9444444444443,603.1666410815342,220,0.226167,0.0064619142857142,0.089127,0.0,0.0186580047354195,0.2204539999999999,0.0220454,0.159624,0.0,0.0479862587418523,42053,443,11,3860,150570.15391281663,159.1744153656369,48.63662691727794,11,3860,0,UDP,0
100,100,100.0,0.0,165,100,123.6,29.152015367723724,60,0.161977,0.04049425,0.100564,0.0,0.0427624233198669,9e-05,4.5e-05,9e-05,0.0,4.5e-05,38517,53,3,300,3815.356501231656,30.868580107052235,18.52114806423134,3,300,0,UDP,0
100,100,100.0,0.0,153,100,117.66666666666669,24.98443960192468,40,0.060992,0.030496,0.060992,0.0,0.030496,0.0,0.0,0.0,0.0,0.0,41074,53,2,200,5787.644281217209,49.18677859391396,32.79118572927597,2,200,0,UDP,0
85,85,85.0,0.0,113,85,93.8,11.42628548566856,60,0.15058,0.037645,0.096505,0.0,0.0404719465247225,0.000156,7.8e-05,0.000156,0.0,7.8e-05,47469,53,3,255,3114.6234559702484,33.20494089520521,19.922964537123125,3,255,0,UDP,0
100,100,100.0,0.0,165,100,123.6,29.152015367723724,60,0.148481,0.03712025,0.093715,0.0,0.0395624796390153,8.6e-05,4.3e-05,8.6e-05,0.0,4.3e-05,44382,53,3,300,4162.148692425293,33.67434217172568,20.204605303035404,3,300,0,UDP,0
71,71,71.0,0.0,215,71,122.2,63.51818637209347,60,0.1472,0.0368,0.102624,0.0,0.042115855541589,7.6e-05,3.8e-05,7.6e-05,0.0,3.8e-05,59591,53,3,213,4150.815217391304,33.96739130434783,20.38043478260869,3,213,0,UDP,0
71,71,71.0,0.0,199,71,113.66666666666669,60.339778661252055,40,0.045989,0.0229945,0.045989,0.0,0.0229945,0.0,0.0,0.0,0.0,0.0,59513,53,2,142,7414.81658657505,65.23299049772771,43.48866033181848,2,142,0,UDP,0
1399,74,487.375,538.0299567635616,1399,69,472.2352941176471,534.7280264618053,160,11.71744,0.7323400000000001,10.875901,0.0,2.620458806695547,11.646326,1.6637608571428577,10.943694,0.0,3.7902056010317446,32770,443,8,3899,685.1325886883142,1.450828849987711,0.6827429882295108,8,3899,0,UDP,0
1399,73,292.0,418.7687835997892,1399,68,912.0491803278688,598.8136475286292,340,32.760233,0.5460038833333333,21.476263,0.0,3.0470031330235834,32.688777,2.0430485625,21.5463,0.0,5.659968064257109,49045,443,17,4964,1698.2479947563254,1.862013618767608,0.5189218281811365,17,4964,0,UDP,0
89,89,89.0,0.0,105,89,94.33333333333331,7.542472332656507,40,0.056902,0.028451,0.056902,0.0,0.028451,0.0,0.0,0.0,0.0,0.0,45323,53,2,178,4973.463147165302,52.72222417489719,35.14814944993146,2,178,0,UDP,0
1399,73,539.5,608.5758648955225,1399,68,701.2307692307693,593.5950644940673,120,0.065303,0.0054419166666666,0.020184,0.0,0.0076489391362281,0.065303,0.0130606,0.034008,0.0,0.0129025656301372,41100,443,6,3237,139595.42440622943,199.0720181308669,91.87939298347702,6,3237,0,UDP,0
89,89,89.0,0.0,117,89,97.8,11.42628548566856,60,0.056605,0.01415125,0.056214,0.0,0.0242854646380813,0.000391,0.0001955,0.000391,0.0,0.0001955,57317,53,3,267,8638.812825722109,88.33141948591114,52.99885169154668,3,267,0,UDP,0
1399,73,494.5,581.4762104620733,1399,66,420.32,533.6181945923508,240,11.853565,0.4938985416666667,10.76439,0.0,2.142735296346043,11.787285,1.0715713636363635,10.76439,0.0,3.066414349728427,55188,443,12,5934,886.4843614558152,2.109070140502035,1.0123536674409763,12,5934,0,UDP,0
73,73,73.0,0.0,217,73,124.2,63.51818637209347,60,0.16145,0.0403624999999999,0.104997,0.0,0.0437046498355724,0.000486,0.000243,0.000486,0.0,0.000243,54139,53,3,219,3846.392071848869,30.96934035305048,18.581604211830285,3,219,0,UDP,0
73,73,73.0,0.0,217,73,121.0,67.88225099390856,40,0.055871,0.0279355,0.055871,0.0,0.0279355,0.0,0.0,0.0,0.0,0.0,57184,53,2,146,6497.109412754381,53.69511911367257,35.79674607578171,2,146,0,UDP,0
1399,73,355.1428571428572,445.1261229203724,1399,69,918.3333333333334,594.7207315522234,280,32.133864,0.5738190000000001,20.782672,0.0,2.9847726489083666,32.066004,2.466615692307693,20.854524,0.0,5.834632661926244,59883,443,14,4972,1628.966874322988,1.7738296272119654,0.4356774522976757,14,4972,0,UDP,0
87,87,87.0,0.0,115,87,95.8,11.42628548566856,60,0.154264,0.038566,0.093036,0.0,0.0401371736423978,9.2e-05,4.6e-05,9.2e-05,0.0,4.6e-05,40920,53,3,261,3105.066639008453,32.41196909194627,19.44718145516776,3,261,0,UDP,0
87,87,87.0,0.0,103,87,92.33333333333331,7.542472332656507,40,0.055996,0.027998,0.055996,0.0,0.027998,0.0,0.0,0.0,0.0,0.0,54988,53,2,174,4946.781912993785,53.57525537538396,35.71683691692264,2,174,0,UDP,0
1399,73,363.45454545454544,495.4581651243925,1399,66,375.7916666666667,479.90076918451473,220,0.535019,0.0232616956521739,0.082073,0.0,0.0291080277712774,0.469479,0.0469479,0.156046,0.0,0.0449993558652787,44598,443,11,3998,16857.345253159234,44.85821998844901,20.5600174947058,11,3998,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.03008,0.01504,0.03008,0.0,0.01504,0.0,0.0,0.0,0.0,0.0,54827,123,2,180,8976.063829787234,99.73404255319149,66.48936170212767,2,180,0,UDP,0
100,100,100.0,0.0,165,100,123.6,29.152015367723724,60,0.16756,0.04189,0.105781,0.0,0.0446599486732799,7.4e-05,3.7e-05,7.4e-05,0.0,3.7e-05,48388,53,3,300,3688.231081403677,29.840057292910004,17.904034375746004,3,300,0,UDP,0
100,100,100.0,0.0,153,100,117.66666666666669,24.98443960192468,40,0.059649,0.0298245,0.059649,0.0,0.0298245,0.0,0.0,0.0,0.0,0.0,33291,53,2,200,5917.953360492213,50.29422119398481,33.52948079598988,2,200,0,UDP,0
1399,119,462.5,542.2294256124432,1399,84,604.4375,571.0641348340395,160,0.085276,0.0056850666666666,0.031309,0.0,0.0080968867553454,0.0852759999999999,0.0121822857142857,0.031309,0.0,0.0109570820896061,53478,443,8,3700,113408.22740278624,187.626061259909,93.8130306299545,8,3700,0,UDP,0
1399,73,689.9375,614.3974150285384,1399,67,566.7352941176471,568.5107122392645,320,6.046351,0.1832227575757575,5.896426,0.0,1.010000538876245,6.019046,0.4012697333333333,5.934306,0.0,1.4787881357610568,36224,443,16,11039,3186.8808145607163,5.623226306246528,2.646224144116013,16,11039,0,UDP,0
74,74,74.0,0.0,102,74,82.8,11.42628548566856,60,0.057191,0.01429775,0.039773,0.0,0.0163145910211534,8.4e-05,4.2e-05,8.4e-05,0.0,4.2e-05,45689,53,3,222,7238.901225717334,87.42634330576489,52.45580598345894,3,222,0,UDP,0
1399,71,739.75,603.8947549035345,1399,66,606.5045871559633,600.0598383594636,1280,15.424137,0.1428160833333333,4.946849,0.0,0.5981954036520101,15.424137,0.2448275714285714,4.946849,0.0,0.7688115044597355,52261,443,64,47344,4286.074481833246,7.066845944119921,4.14934073783188,64,47344,0,UDP,0
77,77,77.0,0.0,105,77,85.8,11.42628548566856,60,0.05426,0.013565,0.054114,0.0,0.0234110519413374,0.000146,7.3e-05,0.000146,0.0,7.3e-05,45805,53,3,231,7906.376704754884,92.1489126428308,55.289347585698486,3,231,0,UDP,0
1399,73,330.875,453.8744147613963,1399,67,400.06060606060606,504.91138972934704,320,5.992549,0.18726715625,5.322268,0.0,0.922784946928966,5.928143,0.3952095333333333,5.322268,0.0,1.317242672602426,34702,443,16,5294,2203.069178074305,5.506838575704595,2.669982339735561,16,5294,0,UDP,0
75,75,75.0,0.0,253,75,134.33333333333334,83.91000470080364,40,0.044249,0.0221245,0.044249,0.0,0.0221245,0.0,0.0,0.0,0.0,0.0,35577,53,2,150,9107.550453117585,67.79814233090013,45.19876155393342,2,150,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.032133,0.0160665,0.032133,0.0,0.0160665,0.0,0.0,0.0,0.0,0.0,34700,123,2,180,8402.576790215666,93.36196433572962,62.24130955715308,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.032007,0.0160035,0.032007,0.0,0.0160035,0.0,0.0,0.0,0.0,0.0,54322,123,2,180,8435.654700534258,93.72949667260286,62.48633111506858,2,180,0,UDP,0
79,79,79.0,0.0,222,79,121.4,56.95823030958739,60,0.46915,0.1172874999999999,0.445227,0.0,0.1895832317407053,0.000142,7.1e-05,0.000142,0.0,7.1e-05,54453,53,3,237,1293.8292656932751,10.65757220505169,6.394543323031013,3,237,0,UDP,0
1399,73,359.72727272727275,499.0953800097808,1399,68,577.9545454545455,585.6879775313759,220,0.438825,0.0208964285714285,0.093938,0.0,0.0267094422337003,0.39436,0.039436,0.16532,0.0,0.0469561104905421,40502,443,11,3957,28975.103970831195,50.13388024839059,25.06694012419529,11,3957,0,UDP,0
1399,69,1372.4311926605506,178.3040356945781,1399,69,1334.175879396985,277.59049947376803,30520,22.124544,0.013905618478944,6.897847,-0.000141,0.2794154938713827,22.121549,0.0145059337704918,6.910359,0.0,0.2858377413097367,443,33968,1526,2094330,96002.34020642414,71.95628529112284,68.97317296121447,1526,2094330,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.028538,0.014269,0.028538,0.0,0.014269,0.0,0.0,0.0,0.0,0.0,46649,123,2,180,9461.069451257972,105.12299390286636,70.08199593524424,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.033086,0.016543,0.033086,0.0,0.016543,0.0,0.0,0.0,0.0,0.0,38258,123,2,180,8160.551290576075,90.67279211751196,60.4485280783413,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.029645,0.0148225,0.029645,0.0,0.0148225,0.0,0.0,0.0,0.0,0.0,60459,123,2,180,9107.775341541575,101.19750379490638,67.46500252993759,2,180,0,UDP,0
90,90,90.0,0.0,90,90,90.0,0.0,40,0.030345,0.0151725,0.030345,0.0,0.0151725,0.0,0.0,0.0,0.0,0.0,58029,123,2,180,8897.676717745922,98.86307464162137,65.90871642774756,2,180,0,UDP,0
72,72,72.0,0.0,100,72,80.8,11.42628548566856,60,0.144125,0.03603125,0.084576,0.0,0.0370617372459454,0.0001,5e-05,0.0001,0.0,5e-05,46263,53,3,216,2803.122289679098,34.69210754553339,20.81526452732004,3,216,0,UDP,0
72,72,72.0,0.0,88,72,77.33333333333333,7.542472332656507,40,0.15821,0.079105,0.15821,0.0,0.079105,0.0,0.0,0.0,0.0,0.0,38539,53,2,144,1466.405410530308,18.962138929271223,12.641425952847484,2,144,0,UDP,0
1399,73,257.7894736842105,425.6935615090383,1399,69,1132.2631578947369,516.9345924323362,380,0.235415,0.002504414893617,0.089574,0.0,0.0112875915541722,0.2354149999999999,0.0130786111111111,0.155528,0.0,0.0349342976507152,38938,443,19,4898,456916.50914342754,403.5426799481766,80.70853598963532,19,4898,0,UDP,0
