fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,fwd_header_len,flow_duration,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_mean,fwd_iat_max,fwd_iat_min,fwd_iat_std,src_port,dst_port,tot_fwd_pkts,totlen_fwd_pkts,flow_byts_s,flow_pkts_s,fwd_pkts_s,subflow_fwd_pkts,subflow_fwd_byts,label_technique,label_binary,label_protocol
89,89,89.0,0.0,89,89,89.0,0.0,180,35.968618,4.49607725,5.250426,0,1.702905474,35.968618,4.49607725,5.250426,0,1.702905474,40113,53,9,801,22.26941274,0.250218121,0.250218121,9,801,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.006343,1.25158575,5.006323,0,2.167798562,5.006343,1.25158575,5.006323,0,2.167798562,57991,53,5,405,80.89737359,0.998733007,0.998733007,5,405,3,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.005343,1.25133575,5.005323,0,2.167365549,5.005343,1.25133575,5.005323,0,2.167365549,56749,53,5,465,92.90072628,0.998932541,0.998932541,5,465,3,1,UDP
86,86,86.0,0.0,86,86,86.0,0.0,120,20.023697,4.0047394,5.0064,0,2.00236972,20.023697,4.0047394,5.0064,0,2.00236972,49647,53,6,516,25.76946705,0.299644966,0.299644966,6,516,3,1,UDP
86,86,86.0,0.0,86,86,86.0,0.0,120,20.023273,4.0046546,5.00609,0,2.002327327,20.023273,4.0046546,5.00609,0,2.002327327,37403,53,6,516,25.77001272,0.299651311,0.299651311,6,516,3,1,UDP
101,101,101.0,0.0,101,101,101.0,0.0,360,82.782134,4.869537294,5.250692,0,1.221894561,82.782134,4.869537294,5.250692,0,1.221894561,53722,53,18,1818,21.96126039,0.217438222,0.217438222,18,1818,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.0054,1.25135,5.00538,0,2.167390231,5.0054,1.25135,5.00538,0,2.167390231,33907,53,5,405,80.91261438,0.998921165,0.998921165,5,405,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,340,75.086527,4.692907937,5.008284,0,1.211704374,75.086527,4.692907937,5.008284,0,1.211704374,55406,53,17,1564,20.82930271,0.226405464,0.226405464,17,1564,3,1,UDP
74,74,74.0,0.0,74,74,74.0,0.0,340,75.072324,4.69202025,5.007211,0,1.211475622,75.072324,4.69202025,5.007211,0,1.211475622,60495,53,17,1258,16.75717406,0.226448298,0.226448298,17,1258,3,1,UDP
74,74,74.0,0.0,74,74,74.0,0.0,320,70.066508,4.671100533,5.00787,0,1.248405346,70.066508,4.671100533,5.00787,0,1.248405346,35481,53,16,1184,16.89823046,0.228354466,0.228354466,16,1184,1,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.005498,1.2513745,5.005477,0,2.167432089,5.005498,1.2513745,5.005477,0,2.167432089,34181,53,5,465,92.89784952,0.998901608,0.998901608,5,465,2,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,280,60.070375,4.620798077,5.007618,0,1.33391009,60.070375,4.620798077,5.007618,0,1.33391009,40794,53,14,1134,18.87785785,0.233059973,0.233059973,14,1134,1,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,280,60.070316,4.620793538,5.007951,0,1.333908852,60.070316,4.620793538,5.007951,0,1.333908852,37896,53,14,1134,18.87787639,0.233060202,0.233060202,14,1134,1,1,UDP
86,86,86.0,0.0,86,86,86.0,0.0,280,60.055348,4.619642154,5.007295,0,1.333577002,60.055348,4.619642154,5.007295,0,1.333577002,49647,53,14,1204,20.0481729,0.233118289,0.233118289,14,1204,3,1,UDP
86,86,86.0,0.0,86,86,86.0,0.0,280,60.055351,4.619642385,5.006637,0,1.333577133,60.055351,4.619642385,5.006637,0,1.333577133,37403,53,14,1204,20.04817189,0.233118278,0.233118278,14,1204,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.005676,1.251419,5.005657,0,2.16751032,5.005676,1.251419,5.005657,0,2.16751032,55015,53,5,405,80.90815306,0.998866087,0.998866087,5,405,3,1,UDP
89,89,89.0,0.0,89,89,89.0,0.0,260,56.57456,4.714546667,5.251775,0,1.425953051,56.57456,4.714546667,5.251775,0,1.425953051,59281,53,13,1157,20.45088817,0.22978526,0.22978526,13,1157,3,1,UDP
89,89,89.0,0.0,89,89,89.0,0.0,260,56.574233,4.714519417,5.250746,0,1.425948692,56.574233,4.714519417,5.250746,0,1.425948692,40113,53,13,1157,20.45100638,0.229786589,0.229786589,13,1157,3,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,240,50.061869,4.551079,5.007731,0,1.439177893,50.061869,4.551079,5.007731,0,1.439177893,50109,53,12,1116,22.29241581,0.239703396,0.239703396,12,1116,3,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.005642,1.2514105,5.005624,0,2.167496175,5.005642,1.2514105,5.005624,0,2.167496175,57993,53,5,465,92.89517708,0.998872872,0.998872872,5,465,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.003287,1.25082175,5.003266,0,2.166474698,5.003287,1.25082175,5.003266,0,2.166474698,60223,53,5,405,80.94678558,0.999343032,0.999343032,5,405,3,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,180,35.0441,4.3805125,5.0089,0,1.655678619,35.0441,4.3805125,5.0089,0,1.655678619,53142,53,9,837,23.88419163,0.256819265,0.256819265,9,837,3,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.000883,1.25022075,5.000861,0,2.165433158,5.000883,1.25022075,5.000861,0,2.165433158,33273,53,5,465,92.9835791,0.999823431,0.999823431,5,465,2,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.005932,1.251483,5.005912,0,2.167620594,5.005932,1.251483,5.005912,0,2.167620594,58270,53,5,405,80.90401548,0.998815006,0.998815006,5,405,3,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.008099,1.25202475,5.007475,0,2.168210226,5.008099,1.25202475,5.007475,0,2.168210226,50700,53,5,465,92.84960221,0.99838282,0.99838282,5,465,3,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.032661,0.0163305,0.032661,0,0.0163305,0.0,0.0,0.0,0,0.0,53205,123,2,180,8266.740149,91.85266832,61.23511221,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.204997,0.1024985,0.204997,0,0.1024985,0.0,0.0,0.0,0,0.0,54256,123,2,180,1317.092445,14.6343605,9.756240335,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.029818,0.014909,0.029818,0,0.014909,0.0,0.0,0.0,0,0.0,50372,123,2,180,9054.933262,100.6103696,67.07357972,2,180,2,1,UDP
87,87,87.0,0.0,87,87,87.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5353,5353,2,174,0.0,0.0,0.0,2,174,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.037519,0.0187595,0.037519,0,0.0187595,0.0,0.0,0.0,0,0.0,51836,123,2,180,7196.353847,79.95948719,53.3063248,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.033543,0.0167715,0.033543,0,0.0167715,0.0,0.0,0.0,0,0.0,51792,123,2,180,8049.369466,89.43743851,59.62495901,2,180,2,1,UDP
100,100,100.0,0.0,265,100,180.8163265,82.48281787,500,0.181698,0.003785375,0.018513,0,0.004230777,0.164056,0.006835667,0.018858,0,0.003001407,48837,53,25,2500,48762.23184,269.6782573,137.5909476,25,2500,1,1,UDP
100,100,100.0,0.0,397,100,245.4693878,148.4690722,500,0.190073,0.003959854,0.022263,0,0.004771556,0.181619,0.007567458,0.02242,0,0.004620964,42203,53,25,2500,63280.94995,257.795689,131.5284128,25,2500,1,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.033848,0.016924,0.033848,0,0.016924,0.0,0.0,0.0,0,0.0,34578,123,2,180,7976.837627,88.63152919,59.08768613,2,180,2,1,UDP
89,89,89.0,0.0,265,89,147.6666667,82.96719566,40,0.003629,0.0018145,0.003629,0,0.0018145,0.0,0.0,0.0,0,0.0,50106,53,2,178,122072.1962,826.6740149,551.1160099,2,178,2,1,UDP
89,89,89.0,0.0,397,89,191.6666667,145.1925924,40,0.007598,0.003799,0.007598,0,0.003799,0.0,0.0,0.0,0,0.0,40353,53,2,178,75677.80995,394.8407476,263.227165,2,178,1,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.032443,0.0162215,0.032443,0,0.0162215,0.0,0.0,0.0,0,0.0,52912,123,2,180,8322.288321,92.46987023,61.64658016,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.035764,0.017882,0.035764,0,0.017882,0.0,0.0,0.0,0,0.0,58889,123,2,180,7549.491108,83.88323454,55.92215636,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.033132,0.016566,0.033132,0,0.016566,0.0,0.0,0.0,0,0.0,34337,123,2,180,8149.221297,90.5469033,60.3646022,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.031214,0.015607,0.031214,0,0.015607,0.0,0.0,0.0,0,0.0,34706,123,2,180,8649.964759,96.11071955,64.07381303,2,180,2,1,UDP
342,342,342.0,0.0,342,342,342.0,0.0,40,0.000457,0.0002285,0.000457,0,0.0002285,0.0,0.0,0.0,0,0.0,68,67,2,684,2245076.586,6564.551422,4376.367615,2,684,1,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.032118,0.016059,0.032118,0,0.016059,0.0,0.0,0.0,0,0.0,36084,123,2,180,8406.501027,93.40556697,62.27037798,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.033267,0.0166335,0.033267,0,0.0166335,0.0,0.0,0.0,0,0.0,53186,123,2,180,8116.151141,90.17945712,60.11963808,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.032723,0.0163615,0.032723,0,0.0163615,0.0,0.0,0.0,0,0.0,47792,123,2,180,8251.077224,91.67863582,61.11909055,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.033778,0.016889,0.033778,0,0.016889,0.0,0.0,0.0,0,0.0,36968,123,2,180,7993.368465,88.81520516,59.21013678,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.034188,0.017094,0.034188,0,0.017094,0.0,0.0,0.0,0,0.0,35946,123,2,180,7897.507898,87.75008775,58.5000585,2,180,2,1,UDP
89,89,89.0,0.0,265,89,147.6666667,82.96719566,40,0.019421,0.0097105,0.019421,0,0.0097105,0.0,0.0,0.0,0,0.0,39911,53,2,178,22810.35992,154.4719633,102.9813089,2,178,2,1,UDP
89,89,89.0,0.0,397,89,191.6666667,145.1925924,40,0.019254,0.009627,0.019254,0,0.009627,0.0,0.0,0.0,0,0.0,38264,53,2,178,29863.92438,155.8117794,103.8745196,2,178,1,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.035799,0.0178995,0.035799,0,0.0178995,0.0,0.0,0.0,0,0.0,47177,123,2,180,7542.110115,83.8012235,55.86748233,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.033726,0.016863,0.033726,0,0.016863,0.0,0.0,0.0,0,0.0,40600,123,2,180,8005.692937,88.95214375,59.30142916,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.512395,0.2561975,0.512395,0,0.2561975,0.0,0.0,0.0,0,0.0,37357,123,2,180,526.9372262,5.854858068,3.903238712,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.151969,0.0759845,0.151969,0,0.0759845,0.0,0.0,0.0,0,0.0,57998,123,2,180,1776.678138,19.7408682,13.1605788,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.034371,0.0171855,0.034371,0,0.0171855,0.0,0.0,0.0,0,0.0,57294,123,2,180,7855.459544,87.28288383,58.18858922,2,180,2,1,UDP
87,87,87.0,0.0,87,87,87.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5353,5353,2,174,0.0,0.0,0.0,2,174,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.097638,0.048819,0.097638,0,0.048819,0.0,0.0,0.0,0,0.0,42969,123,2,180,2765.316782,30.72574203,20.48382802,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.034385,0.0171925,0.034385,0,0.0171925,0.0,0.0,0.0,0,0.0,53357,123,2,180,7852.26116,87.24734623,58.16489748,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.031402,0.015701,0.031402,0,0.015701,0.0,0.0,0.0,0,0.0,35565,123,2,180,8598.17846,95.53531622,63.69021081,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.0364,0.0182,0.0364,0,0.0182,0.0,0.0,0.0,0,0.0,46632,123,2,180,7417.582418,82.41758242,54.94505495,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.033645,0.0168225,0.033645,0,0.0168225,0.0,0.0,0.0,0,0.0,36534,123,2,180,8024.966563,89.16629514,59.44419676,2,180,2,1,UDP
89,89,89.0,0.0,265,89,147.6666667,82.96719566,40,0.007954,0.003977,0.007954,0,0.003977,0.0,0.0,0.0,0,0.0,52106,53,2,178,55695.24767,377.1687201,251.4458134,2,178,2,1,UDP
89,89,89.0,0.0,397,89,191.6666667,145.1925924,40,0.011499,0.0057495,0.011499,0,0.0057495,0.0,0.0,0.0,0,0.0,57593,53,2,178,50004.3482,260.8922515,173.9281677,2,178,1,1,UDP
324,324,324.0,0.0,342,324,330.0,8.485281374,40,7e-06,3.5e-06,7e-06,0,3.5e-06,0.0,0.0,0.0,0,0.0,68,67,2,648,141428571.4,428571.4286,285714.2857,2,648,3,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.032198,0.016099,0.032198,0,0.016099,0.0,0.0,0.0,0,0.0,50752,123,2,180,8385.614013,93.17348904,62.11565936,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.031442,0.015721,0.031442,0,0.015721,0.0,0.0,0.0,0,0.0,44614,123,2,180,8587.239997,95.41377775,63.60918517,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.036226,0.018113,0.036226,0,0.018113,0.0,0.0,0.0,0,0.0,37610,123,2,180,7453.210401,82.8134489,55.20896594,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.033463,0.0167315,0.033463,0,0.0167315,0.0,0.0,0.0,0,0.0,53803,123,2,180,8068.613095,89.65125661,59.76750441,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.032545,0.0162725,0.032545,0,0.0162725,0.0,0.0,0.0,0,0.0,56173,123,2,180,8296.205254,92.18005838,61.45337225,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.029915,0.0149575,0.029915,0,0.0149575,0.0,0.0,0.0,0,0.0,42737,123,2,180,9025.572455,100.2841384,66.85609226,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.035001,0.0175005,0.035001,0,0.0175005,0.0,0.0,0.0,0,0.0,52057,123,2,180,7714.065312,85.7118368,57.14122454,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.034222,0.017111,0.034222,0,0.017111,0.0,0.0,0.0,0,0.0,60462,123,2,180,7889.661621,87.6629069,58.44193793,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.03682,0.01841,0.03682,0,0.01841,0.0,0.0,0.0,0,0.0,34376,123,2,180,7332.971211,81.4774579,54.31830527,2,180,2,1,UDP
89,89,89.0,0.0,265,89,147.6666667,82.96719566,40,0.05418,0.02709,0.05418,0,0.02709,0.0,0.0,0.0,0,0.0,32792,53,2,178,8176.448874,55.3709856,36.9139904,2,178,2,1,UDP
89,89,89.0,0.0,397,89,191.6666667,145.1925924,40,0.00607,0.003035,0.00607,0,0.003035,0.0,0.0,0.0,0,0.0,34372,53,2,178,94728.17133,494.2339374,329.4892916,2,178,1,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.146188,0.073094,0.146188,0,0.073094,0.0,0.0,0.0,0,0.0,42081,123,2,180,1846.936821,20.52152023,13.68101349,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.030948,0.015474,0.030948,0,0.015474,0.0,0.0,0.0,0,0.0,36238,123,2,180,8724.311749,96.93679721,64.62453147,2,180,2,1,UDP
342,342,342.0,0.0,342,342,342.0,0.0,40,0.000431,0.0002155,0.000431,0,0.0002155,0.0,0.0,0.0,0,0.0,68,67,2,684,2380510.441,6960.556845,4640.37123,2,684,1,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.032147,0.0160735,0.032147,0,0.0160735,0.0,0.0,0.0,0,0.0,44277,123,2,180,8398.917473,93.32130525,62.2142035,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.032037,0.0160185,0.032037,0,0.0160185,0.0,0.0,0.0,0,0.0,39683,123,2,180,8427.755408,93.64172675,62.42781784,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.034216,0.017108,0.034216,0,0.017108,0.0,0.0,0.0,0,0.0,51499,123,2,180,7891.045125,87.67827917,58.45218611,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.033682,0.016841,0.033682,0,0.016841,0.0,0.0,0.0,0,0.0,36089,123,2,180,8016.15106,89.06834511,59.37889674,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.034018,0.017009,0.034018,0,0.017009,0.0,0.0,0.0,0,0.0,34088,123,2,180,7936.974543,88.18860603,58.79240402,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.034616,0.017308,0.034616,0,0.017308,0.0,0.0,0.0,0,0.0,58776,123,2,180,7799.861336,86.66512595,57.77675064,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.034705,0.0173525,0.034705,0,0.0173525,0.0,0.0,0.0,0,0.0,55836,123,2,180,7779.85881,86.44287567,57.62858378,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.035216,0.017608,0.035216,0,0.017608,0.0,0.0,0.0,0,0.0,46225,123,2,180,7666.969559,85.18855066,56.79236711,2,180,2,1,UDP
89,89,89.0,0.0,265,89,147.6666667,82.96719566,40,0.004513,0.0022565,0.004513,0,0.0022565,0.0,0.0,0.0,0,0.0,43950,53,2,178,98160.8686,664.7462885,443.1641923,2,178,2,1,UDP
89,89,89.0,0.0,397,89,191.6666667,145.1925924,40,0.006478,0.003239,0.006478,0,0.003239,0.0,0.0,0.0,0,0.0,57819,53,2,178,88761.96357,463.1058969,308.7372646,2,178,1,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.035745,0.0178725,0.035745,0,0.0178725,0.0,0.0,0.0,0,0.0,40700,123,2,180,7553.503987,83.92782207,55.95188138,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.032477,0.0162385,0.032477,0,0.0162385,0.0,0.0,0.0,0,0.0,39293,123,2,180,8313.575761,92.37306401,61.58204268,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.038089,0.0190445,0.038089,0,0.0190445,0.0,0.0,0.0,0,0.0,41940,123,2,180,7088.660768,78.76289742,52.50859828,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.032272,0.016136,0.032272,0,0.016136,0.0,0.0,0.0,0,0.0,48692,123,2,180,8366.385721,92.95984135,61.97322757,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.035783,0.0178915,0.035783,0,0.0178915,0.0,0.0,0.0,0,0.0,40639,123,2,180,7545.482492,83.83869435,55.8924629,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.036328,0.018164,0.036328,0,0.018164,0.0,0.0,0.0,0,0.0,39629,123,2,180,7432.283638,82.58092931,55.05395287,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.236529,0.1182645,0.236529,0,0.1182645,0.0,0.0,0.0,0,0.0,49651,123,2,180,1141.509075,12.68343417,8.455622778,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.148556,0.074278,0.148556,0,0.074278,0.0,0.0,0.0,0,0.0,43452,123,2,180,1817.496432,20.1944048,13.46293654,2,180,2,1,UDP
87,87,87.0,0.0,87,87,87.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5353,5353,2,174,0.0,0.0,0.0,2,174,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.037552,0.018776,0.037552,0,0.018776,0.0,0.0,0.0,0,0.0,48145,123,2,180,7190.029825,79.88922028,53.25948019,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.035969,0.0179845,0.035969,0,0.0179845,0.0,0.0,0.0,0,0.0,55154,123,2,180,7506.463899,83.40515444,55.60343629,2,180,2,1,UDP
89,89,89.0,0.0,265,89,147.6666667,82.96719566,40,0.007527,0.0037635,0.007527,0,0.0037635,0.0,0.0,0.0,0,0.0,36004,53,2,178,58854.78942,398.5651654,265.7101103,2,178,2,1,UDP
89,89,89.0,0.0,397,89,191.6666667,145.1925924,40,0.011187,0.0055935,0.011187,0,0.0055935,0.0,0.0,0.0,0,0.0,38122,53,2,178,51398.9452,268.1684098,178.7789398,2,178,1,1,UDP
324,324,324.0,0.0,342,324,330.0,8.485281374,40,1e-05,5e-06,1e-05,0,5e-06,0.0,0.0,0.0,0,0.0,68,67,2,648,99000000.0,300000.0,200000.0,2,648,1,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.03598,0.01799,0.03598,0,0.01799,0.0,0.0,0.0,0,0.0,46220,123,2,180,7504.168983,83.37965536,55.58643691,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.03448,0.01724,0.03448,0,0.01724,0.0,0.0,0.0,0,0.0,44618,123,2,180,7830.62645,87.00696056,58.00464037,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.034244,0.017122,0.034244,0,0.017122,0.0,0.0,0.0,0,0.0,47171,123,2,180,7884.592921,87.60658802,58.40439201,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.036003,0.0180015,0.036003,0,0.0180015,0.0,0.0,0.0,0,0.0,39993,123,2,180,7499.375052,83.32638947,55.55092631,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.036959,0.0184795,0.036959,0,0.0184795,0.0,0.0,0.0,0,0.0,34856,123,2,180,7305.392462,81.17102735,54.11401824,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.03591,0.017955,0.03591,0,0.017955,0.0,0.0,0.0,0,0.0,53966,123,2,180,7518.796992,83.54218881,55.69479254,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.035381,0.0176905,0.035381,0,0.0176905,0.0,0.0,0.0,0,0.0,52036,123,2,180,7631.214494,84.79127215,56.52751477,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.031536,0.015768,0.031536,0,0.015768,0.0,0.0,0.0,0,0.0,42653,123,2,180,8561.643836,95.12937595,63.41958397,2,180,2,1,UDP
342,342,342.0,0.0,342,342,342.0,0.0,40,0.000282,0.000141,0.000282,0,0.000141,0.0,0.0,0.0,0,0.0,68,67,2,684,3638297.872,10638.29787,7092.198582,2,684,1,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.03361,0.016805,0.03361,0,0.016805,0.0,0.0,0.0,0,0.0,52154,123,2,180,8033.323416,89.25914906,59.50609938,2,180,2,1,UDP
89,89,89.0,0.0,265,89,147.6666667,82.96719566,40,0.007943,0.0039715,0.007943,0,0.0039715,0.0,0.0,0.0,0,0.0,46505,53,2,178,55772.37819,377.6910487,251.7940325,2,178,2,1,UDP
89,89,89.0,0.0,397,89,191.6666667,145.1925924,40,0.011112,0.005556,0.011112,0,0.005556,0.0,0.0,0.0,0,0.0,32827,53,2,178,51745.86033,269.9784017,179.9856012,2,178,1,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.038021,0.0190105,0.038021,0,0.0190105,0.0,0.0,0.0,0,0.0,33810,123,2,180,7101.338734,78.90376371,52.60250914,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.034654,0.017327,0.034654,0,0.017327,0.0,0.0,0.0,0,0.0,56567,123,2,180,7791.308363,86.57009292,57.71339528,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.034979,0.0174895,0.034979,0,0.0174895,0.0,0.0,0.0,0,0.0,48874,123,2,180,7718.917065,85.76574516,57.17716344,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.037773,0.0188865,0.037773,0,0.0188865,0.0,0.0,0.0,0,0.0,60305,123,2,180,7147.962831,79.42180923,52.94787282,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.03144,0.01572,0.03144,0,0.01572,0.0,0.0,0.0,0,0.0,52285,123,2,180,8587.78626,95.41984733,63.61323155,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.035398,0.017699,0.035398,0,0.017699,0.0,0.0,0.0,0,0.0,32885,123,2,180,7627.549579,84.75055088,56.50036725,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.035422,0.017711,0.035422,0,0.017711,0.0,0.0,0.0,0,0.0,36591,123,2,180,7622.381571,84.69312856,56.46208571,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.044213,0.0221065,0.044213,0,0.0221065,0.0,0.0,0.0,0,0.0,52884,123,2,180,6106.801167,67.8533463,45.2355642,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.032539,0.0162695,0.032539,0,0.0162695,0.0,0.0,0.0,0,0.0,52692,123,2,180,8297.735026,92.19705584,61.46470389,2,180,2,1,UDP
89,89,89.0,0.0,265,89,147.6666667,82.96719566,40,0.003941,0.0019705,0.003941,0,0.0019705,0.0,0.0,0.0,0,0.0,50020,53,2,178,112408.0183,761.2281147,507.4854098,2,178,2,1,UDP
89,89,89.0,0.0,397,89,191.6666667,145.1925924,40,0.004314,0.002157,0.004314,0,0.002157,0.0,0.0,0.0,0,0.0,47820,53,2,178,133286.9726,695.4102921,463.6068614,2,178,1,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.036221,0.0181105,0.036221,0,0.0181105,0.0,0.0,0.0,0,0.0,40970,123,2,180,7454.239253,82.82488059,55.21658706,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.035047,0.0175235,0.035047,0,0.0175235,0.0,0.0,0.0,0,0.0,32892,123,2,180,7703.940423,85.59933803,57.06622535,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.031955,0.0159775,0.031955,0,0.0159775,0.0,0.0,0.0,0,0.0,54833,123,2,180,8449.381943,93.88202159,62.5880144,2,180,2,1,UDP
90,90,90.0,0.0,90,90,90.0,0.0,40,0.039084,0.019542,0.039084,0,0.019542,0.0,0.0,0.0,0,0.0,40414,123,2,180,6908.197728,76.75775253,51.17183502,2,180,2,1,UDP
